timestamp,src_ip,dst_ip,protocol,packet_size,src_port,dst_port,flags,Info,label
0.035182,192.168.1.20,188.236.33.21,TCP,361,11585,424,RST,Normal communication,benign
0.01795,192.168.1.233,112.195.242.2,DNS,491,37715,53,,Suspicious DNS payload,attack
0.078177,192.168.1.189,39.87.199.174,FTP,437,45540,624,,Normal communication,benign
0.486409,192.168.1.112,183.155.158.245,TCP,60,20437,2826,SYN,Port scan attempt,attack
0.005307,192.168.1.128,119.190.80.2,TCP,60,33129,5672,SYN,Port scan attempt,attack
0.402344,192.168.1.219,192.168.1.160,HTTP,1041,34160,798,SYN-ACK,Normal communication,benign
0.029365,146.200.138.199,192.168.1.60,UDP,1918,43473,772,,Flood traffic,attack
0.477399,192.168.1.224,74.163.222.60,UDP,220,18770,982,SYN,Normal communication,benign
0.322722,192.168.1.21,23.12.42.219,HTTP,192,41796,203,,Normal communication,benign
0.440637,192.168.1.180,192.168.1.85,SSH,80,49398,22,,Repeated login attempts,attack
0.010778,192.168.1.75,93.213.19.84,TCP,60,3305,8029,SYN,Port scan attempt,attack
0.454732,192.168.1.178,40.113.81.92,TCP,60,11212,5554,SYN,Port scan attempt,attack
0.421547,192.168.1.230,192.168.1.208,TCP,890,48419,1010,ACK,Normal communication,benign
0.208651,192.168.1.183,192.168.1.32,FTP,119,64609,439,RST,Normal communication,benign
0.433977,192.168.1.196,135.98.233.175,HTTP,1084,28073,294,ACK,Normal communication,benign
0.187281,192.168.1.61,42.29.167.56,HTTPS,977,47540,187,FIN,Normal communication,benign
0.29966,192.168.1.184,94.252.39.138,FTP,160,25133,408,FIN,Normal communication,benign
0.133697,192.168.1.22,33.23.179.127,FTP,219,28371,572,PSH,Normal communication,benign
0.303852,192.168.1.184,75.30.65.77,TCP,1597,32850,443,PSH,Large outbound data,attack
0.046387,192.168.1.248,192.168.1.56,UDP,690,25683,240,ACK,Normal communication,benign
0.082998,192.168.1.36,60.27.165.19,HTTPS,376,17214,1010,SYN,Normal communication,benign
0.057798,192.168.1.217,184.9.87.34,UDP,1169,12864,689,,Normal communication,benign
0.008726,192.168.1.164,140.18.179.87,TCP,60,17441,4676,SYN,Port scan attempt,attack
0.020733,192.168.1.117,192.168.1.223,SSH,83,17641,22,,Repeated login attempts,attack
0.044862,192.168.1.95,192.168.1.157,HTTPS,422,62148,626,FIN,Normal communication,benign
0.097498,192.168.1.212,192.168.1.57,HTTPS,1033,43648,537,PSH,Normal communication,benign
0.299138,192.168.1.160,56.11.109.251,FTP,214,40105,956,SYN-ACK,Normal communication,benign
0.242597,192.168.1.229,192.168.1.50,DNS,853,14755,330,,Normal communication,benign
0.040582,192.168.1.2,94.44.70.230,TCP,3968,5955,443,PSH,Large outbound data,attack
0.294741,184.172.144.132,192.168.1.115,TCP,60,11595,854,RST,Connection reset flood,attack
0.30847,192.168.1.179,192.168.1.49,HTTP,1036,36692,499,SYN-ACK,Normal communication,benign
0.140314,192.168.1.238,42.15.110.61,FTP,1072,13207,319,FIN,Normal communication,benign
0.023702,192.168.1.144,192.168.1.201,DNS,1191,49467,84,,Normal communication,benign
0.050853,192.168.1.243,77.79.60.233,TCP,60,8976,2097,SYN,Port scan attempt,attack
0.187553,192.168.1.209,115.161.152.232,HTTPS,512,33277,381,SYN-ACK,Normal communication,benign
0.486372,192.168.1.98,192.168.1.34,UDP,1150,26030,893,SYN,Normal communication,benign
0.470589,192.168.1.164,192.168.1.4,HTTP,680,45262,590,SYN-ACK,Normal communication,benign
0.299691,192.168.1.187,192.168.1.193,HTTPS,561,33620,846,ACK,Normal communication,benign
0.479953,192.168.1.224,184.157.148.127,DNS,914,39011,851,SYN,Normal communication,benign
0.12429,90.149.42.236,192.168.1.251,TCP,60,16490,398,RST,Connection reset flood,attack
0.088912,192.168.1.210,47.69.13.18,TCP,60,42144,4208,SYN,Port scan attempt,attack
0.392204,192.168.1.218,192.168.1.54,HTTP,835,61368,711,RST,Normal communication,benign
0.225957,192.168.1.192,155.68.110.106,TCP,2384,20226,443,PSH,Large outbound data,attack
0.071552,192.168.1.69,97.223.71.213,HTTP,586,49619,849,PSH,Normal communication,benign
0.263919,192.168.1.167,192.168.1.106,HTTPS,64,10754,149,PSH,Normal communication,benign
0.247494,192.168.1.62,180.14.106.67,DNS,1114,63242,687,ACK,Normal communication,benign
0.318633,192.168.1.201,77.221.29.112,UDP,931,62023,334,RST,Normal communication,benign
0.020185,192.168.1.175,55.185.234.104,TCP,1978,29544,443,PSH,Large outbound data,attack
0.172346,192.168.1.73,192.168.1.176,FTP,902,33389,991,SYN-ACK,Normal communication,benign
0.444,89.19.242.145,192.168.1.217,UDP,1552,62174,587,,Flood traffic,attack
0.084054,192.168.1.63,130.237.73.93,UDP,294,59410,923,FIN,Normal communication,benign
0.476708,119.222.154.131,192.168.1.165,UDP,1720,59411,197,,Flood traffic,attack
0.13484,123.222.170.254,192.168.1.231,UDP,1057,9273,796,,Flood traffic,attack
0.282138,192.168.1.129,20.198.160.223,TCP,60,52487,4406,SYN,Port scan attempt,attack
0.170792,192.168.1.31,192.168.1.205,DNS,339,28310,342,,Normal communication,benign
0.436867,192.168.1.202,127.150.179.182,DNS,695,58417,539,ACK,Normal communication,benign
0.315649,192.168.1.17,192.168.1.177,SSH,83,17181,22,,Repeated login attempts,attack
0.072336,192.168.1.137,188.194.84.224,HTTPS,676,52671,157,RST,Normal communication,benign
0.3156,21.8.176.247,192.168.1.22,UDP,1197,7370,995,,Flood traffic,attack
0.04453,192.168.1.3,192.168.1.175,TCP,1038,18004,730,,Normal communication,benign
0.211274,192.168.1.59,87.250.22.162,HTTPS,620,57799,783,PSH,Normal communication,benign
0.285513,192.168.1.46,147.250.107.168,HTTP,103,8367,898,,Normal communication,benign
0.156491,192.168.1.65,192.168.1.59,SSH,138,48929,22,,Repeated login attempts,attack
0.351221,192.168.1.97,97.252.68.142,SSH,309,9144,336,SYN,Normal communication,benign
0.088547,192.168.1.205,176.107.228.173,HTTP,1010,55953,553,SYN-ACK,Normal communication,benign
0.302055,192.168.1.7,192.168.1.54,TCP,64,58212,623,RST,Normal communication,benign
0.432563,192.168.1.133,91.97.220.175,HTTP,845,11850,319,,Normal communication,benign
0.234996,192.168.1.87,35.17.166.102,TCP,2711,3430,443,PSH,Large outbound data,attack
0.219098,192.168.1.4,23.246.253.22,TCP,2304,9109,443,PSH,Large outbound data,attack
0.266387,192.168.1.236,129.21.50.5,TCP,2753,33510,443,PSH,Large outbound data,attack
0.02633,192.168.1.219,111.197.222.53,SSH,84,29617,546,SYN,Normal communication,benign
0.186739,168.192.177.69,192.168.1.203,UDP,1353,57189,970,,Flood traffic,attack
0.391443,192.168.1.26,192.168.1.151,TCP,888,8702,708,,Normal communication,benign
0.054583,192.168.1.89,192.168.1.111,DNS,321,15236,358,PSH,Normal communication,benign
0.055652,157.15.140.70,192.168.1.3,UDP,1094,19314,189,,Flood traffic,attack
0.057856,192.168.1.58,192.168.1.79,SSH,146,63565,22,,Repeated login attempts,attack
0.304633,192.168.1.18,76.227.125.129,SSH,454,39777,33,RST,Normal communication,benign
0.043513,192.168.1.132,192.168.1.72,HTTP,694,29575,953,RST,Normal communication,benign
0.089423,67.202.145.249,192.168.1.114,UDP,1960,2905,832,,Flood traffic,attack
0.040148,192.168.1.230,192.168.1.240,UDP,994,26704,323,,Normal communication,benign
0.411673,192.168.1.119,100.123.61.198,HTTPS,600,54232,652,FIN,Normal communication,benign
0.061321,192.168.1.38,155.51.26.135,UDP,1040,46932,468,RST,Normal communication,benign
0.042694,142.41.29.196,192.168.1.8,TCP,60,49885,918,RST,Connection reset flood,attack
0.118367,154.68.254.105,192.168.1.194,UDP,1480,34446,242,,Flood traffic,attack
0.062467,192.168.1.202,56.185.203.182,DNS,442,52344,53,,Suspicious DNS payload,attack
0.412559,192.168.1.50,192.168.1.62,UDP,1170,19307,233,RST,Normal communication,benign
0.456348,192.168.1.56,192.168.1.30,HTTPS,56,19613,676,FIN,Normal communication,benign
0.358716,192.168.1.58,192.168.1.144,SSH,80,19792,22,,Repeated login attempts,attack
0.17077,192.168.1.94,192.168.1.103,HTTPS,553,53642,1021,FIN,Normal communication,benign
0.364521,192.168.1.245,179.7.214.239,HTTP,919,21252,747,SYN-ACK,Normal communication,benign
0.075194,192.168.1.138,149.50.223.87,TCP,565,20083,895,RST,Normal communication,benign
0.016263,192.168.1.212,192.168.1.34,SSH,96,60399,22,,Repeated login attempts,attack
0.313959,192.168.1.29,192.168.1.172,SSH,136,36607,22,,Repeated login attempts,attack
0.395298,192.168.1.35,37.226.33.12,HTTP,492,52596,673,ACK,Normal communication,benign
0.032044,192.168.1.77,192.168.1.154,SSH,954,28985,27,RST,Normal communication,benign
0.050175,192.168.1.21,149.185.34.165,HTTPS,822,9781,763,SYN-ACK,Normal communication,benign
0.11357,192.168.1.47,192.168.1.189,SSH,112,56010,22,,Repeated login attempts,attack
0.247025,192.168.1.125,167.138.158.6,TCP,449,7512,329,SYN-ACK,Normal communication,benign
0.281874,192.168.1.244,177.232.242.106,DNS,344,36989,53,,Suspicious DNS payload,attack
0.003227,192.168.1.74,37.9.184.132,TCP,60,55734,9691,SYN,Port scan attempt,attack
0.422864,192.168.1.115,176.150.16.59,TCP,721,57593,64,SYN,Normal communication,benign
0.023987,192.168.1.98,160.89.65.134,HTTP,1158,61211,155,FIN,Normal communication,benign
0.481905,192.168.1.225,150.196.255.9,HTTPS,462,54446,519,RST,Normal communication,benign
0.187859,192.168.1.32,21.146.51.29,FTP,379,14160,692,,Normal communication,benign
0.311525,192.168.1.123,192.222.61.79,DNS,975,24858,922,FIN,Normal communication,benign
0.024971,192.168.1.199,192.168.1.243,HTTPS,1110,33056,368,PSH,Normal communication,benign
0.079318,192.168.1.38,44.174.109.103,HTTP,461,50941,913,RST,Normal communication,benign
0.091035,192.168.1.247,75.5.73.64,HTTP,794,13469,50,PSH,Normal communication,benign
0.432773,192.168.1.1,32.144.199.2,SSH,384,64109,391,RST,Normal communication,benign
0.05718,192.168.1.54,143.30.98.105,DNS,348,21071,76,,Normal communication,benign
0.012979,192.168.1.43,192.168.1.160,SSH,135,19387,22,,Repeated login attempts,attack
0.025296,192.168.1.225,192.168.1.10,TCP,858,55264,864,SYN-ACK,Normal communication,benign
0.07805,192.168.1.228,71.6.82.204,DNS,954,20973,860,PSH,Normal communication,benign
0.051315,192.168.1.35,192.168.1.139,HTTP,307,50023,579,SYN,Normal communication,benign
0.033805,192.168.1.155,190.66.52.254,TCP,60,46145,1206,SYN,Port scan attempt,attack
0.069327,192.168.1.58,192.168.1.188,SSH,113,63845,22,,Repeated login attempts,attack
0.440069,192.168.1.61,50.240.85.227,DNS,120,60329,268,PSH,Normal communication,benign
0.083982,192.168.1.122,104.100.243.31,TCP,3516,16337,443,PSH,Large outbound data,attack
0.02543,192.168.1.169,192.168.1.157,SSH,111,27122,22,,Repeated login attempts,attack
0.393203,192.168.1.72,122.38.217.225,DNS,537,56735,53,,Suspicious DNS payload,attack
0.356844,192.168.1.63,192.168.1.135,SSH,137,21713,22,,Repeated login attempts,attack
0.289068,192.168.1.199,122.19.131.223,TCP,3033,50886,443,PSH,Large outbound data,attack
0.08391,192.168.1.122,70.203.223.153,SSH,447,46715,415,SYN,Normal communication,benign
0.05997,192.168.1.138,142.127.222.244,TCP,230,56970,309,ACK,Normal communication,benign
0.285541,192.168.1.128,188.144.214.238,TCP,60,59789,8207,SYN,Port scan attempt,attack
0.032615,192.168.1.146,174.156.46.103,SSH,604,7338,268,SYN-ACK,Normal communication,benign
0.067126,20.231.184.97,192.168.1.170,UDP,1628,12130,909,,Flood traffic,attack
0.34869,192.168.1.214,71.53.219.154,HTTP,499,36046,149,,Normal communication,benign
0.283624,192.168.1.223,192.168.1.38,TCP,1058,22754,971,ACK,Normal communication,benign
0.328019,192.168.1.238,192.168.1.232,SSH,135,63141,22,,Repeated login attempts,attack
0.239654,192.168.1.216,192.168.1.214,SSH,122,54220,22,,Repeated login attempts,attack
0.36017,192.168.1.116,192.168.1.160,SSH,132,12860,22,,Repeated login attempts,attack
0.455374,192.168.1.10,100.39.187.1,HTTP,733,22112,559,PSH,Normal communication,benign
0.189472,192.168.1.116,93.165.84.95,TCP,60,58189,9266,SYN,Port scan attempt,attack
0.436615,192.168.1.248,113.47.119.21,TCP,209,61810,785,FIN,Normal communication,benign
0.172182,192.168.1.81,159.178.140.151,UDP,73,53110,876,FIN,Normal communication,benign
0.359335,192.168.1.195,41.171.116.63,DNS,539,34967,53,,Suspicious DNS payload,attack
0.055752,192.168.1.75,192.168.1.122,HTTP,727,46180,502,PSH,Normal communication,benign
0.409965,192.168.1.188,192.168.1.83,SSH,105,24536,22,,Repeated login attempts,attack
0.231301,192.168.1.49,192.168.1.48,FTP,444,12821,290,RST,Normal communication,benign
0.470599,192.168.1.100,54.155.192.227,SSH,389,40168,339,SYN-ACK,Normal communication,benign
0.036986,192.168.1.95,116.102.131.204,TCP,3606,34808,443,PSH,Large outbound data,attack
0.092807,192.168.1.69,156.26.63.37,HTTPS,1186,25890,667,ACK,Normal communication,benign
0.356221,192.168.1.120,171.64.140.1,DNS,324,45671,53,,Suspicious DNS payload,attack
0.084402,192.168.1.138,151.151.17.235,HTTPS,528,60129,205,ACK,Normal communication,benign
0.246644,192.168.1.148,192.168.1.76,SSH,139,58760,22,,Repeated login attempts,attack
0.487921,192.168.1.221,192.168.1.150,HTTP,84,17963,48,RST,Normal communication,benign
0.032915,116.19.92.113,192.168.1.174,UDP,1877,22985,66,,Flood traffic,attack
0.289812,72.67.168.236,192.168.1.204,UDP,1318,56698,753,,Flood traffic,attack
0.064917,192.168.1.217,192.168.1.138,HTTPS,545,45414,277,PSH,Normal communication,benign
0.057438,192.168.1.49,65.54.30.86,TCP,60,62451,2623,SYN,Port scan attempt,attack
0.449866,192.168.1.40,125.166.230.10,HTTP,1197,58438,735,FIN,Normal communication,benign
0.039127,192.168.1.177,78.127.86.227,HTTPS,835,30667,584,RST,Normal communication,benign
0.012723,192.168.1.14,192.168.1.139,FTP,1188,23459,859,PSH,Normal communication,benign
0.297517,55.235.204.102,192.168.1.5,UDP,1632,16070,397,,Flood traffic,attack
0.463946,192.168.1.42,192.168.1.65,HTTPS,596,6152,12,SYN-ACK,Normal communication,benign
0.088443,192.168.1.69,192.168.1.73,SSH,1136,62703,818,FIN,Normal communication,benign
0.327674,66.111.88.235,192.168.1.21,UDP,1275,41940,445,,Flood traffic,attack
0.28278,192.168.1.137,192.168.1.207,SSH,114,39823,22,,Repeated login attempts,attack
0.447571,192.168.1.112,58.151.249.84,SSH,190,49439,135,ACK,Normal communication,benign
0.482997,192.168.1.103,192.168.1.92,DNS,1105,1540,753,FIN,Normal communication,benign
0.467102,114.1.211.141,192.168.1.88,UDP,1097,13902,509,,Flood traffic,attack
0.328453,192.168.1.116,192.168.1.116,TCP,698,57812,12,RST,Normal communication,benign
0.059281,192.168.1.183,192.168.1.190,SSH,88,54310,22,,Repeated login attempts,attack
0.060519,180.110.175.131,192.168.1.174,UDP,1242,2734,451,,Flood traffic,attack
0.274908,192.168.1.215,47.138.191.207,FTP,451,35561,268,,Normal communication,benign
0.09337,192.168.1.108,191.232.1.206,DNS,259,6940,53,,Suspicious DNS payload,attack
0.435949,167.255.176.163,192.168.1.235,UDP,1695,21044,573,,Flood traffic,attack
0.082386,192.168.1.246,192.168.1.24,UDP,223,3632,930,,Normal communication,benign
0.210756,132.235.37.4,192.168.1.57,UDP,1505,52399,875,,Flood traffic,attack
0.476631,192.168.1.18,192.168.1.55,SSH,1047,40004,287,SYN-ACK,Normal communication,benign
0.431302,192.168.1.159,192.168.1.203,HTTPS,791,48040,523,ACK,Normal communication,benign
0.266414,192.168.1.115,192.168.1.140,DNS,786,17472,802,SYN,Normal communication,benign
0.134468,192.168.1.146,192.168.1.39,TCP,1168,26457,158,ACK,Normal communication,benign
0.428123,192.168.1.52,116.54.115.12,DNS,1170,60253,301,SYN-ACK,Normal communication,benign
0.081512,192.168.1.77,95.30.42.93,TCP,60,11438,8613,SYN,Port scan attempt,attack
0.027952,192.168.1.18,192.168.1.246,DNS,181,54107,413,RST,Normal communication,benign
0.48202,192.168.1.86,192.168.1.64,SSH,775,53622,375,,Normal communication,benign
0.042163,192.168.1.11,192.168.1.17,HTTP,438,57564,247,FIN,Normal communication,benign
0.101227,192.168.1.114,185.221.126.194,TCP,3397,48959,443,PSH,Large outbound data,attack
0.267353,192.168.1.222,169.62.229.110,SSH,757,25181,258,RST,Normal communication,benign
0.43196,192.168.1.58,101.152.60.240,TCP,580,19622,350,ACK,Normal communication,benign
0.023739,192.168.1.62,198.135.3.55,TCP,501,3205,654,RST,Normal communication,benign
0.018524,192.168.1.161,192.168.1.36,FTP,799,65060,195,ACK,Normal communication,benign
0.237482,192.168.1.97,192.168.1.34,SSH,148,36074,22,,Repeated login attempts,attack
0.031642,183.155.158.245,192.168.1.149,UDP,1873,22304,189,,Flood traffic,attack
0.145867,192.168.1.43,192.168.1.140,SSH,526,10957,33,ACK,Normal communication,benign
0.002657,192.168.1.243,192.168.1.248,DNS,916,4130,565,ACK,Normal communication,benign
0.48782,192.168.1.77,77.187.224.160,DNS,386,47742,53,,Suspicious DNS payload,attack
0.320047,192.168.1.157,113.53.210.211,FTP,68,8085,50,PSH,Normal communication,benign
0.027453,192.168.1.81,192.168.1.219,SSH,134,31926,22,,Repeated login attempts,attack
0.056619,44.176.22.18,192.168.1.125,UDP,1905,1437,613,,Flood traffic,attack
0.104938,30.179.65.43,192.168.1.240,UDP,1872,44980,516,,Flood traffic,attack
0.006456,192.168.1.140,161.172.211.141,TCP,1990,20955,443,PSH,Large outbound data,attack
0.275196,192.168.1.187,126.218.138.134,DNS,286,1772,53,,Suspicious DNS payload,attack
0.06344,192.168.1.7,119.47.122.75,HTTP,1120,11270,925,RST,Normal communication,benign
0.471124,192.168.1.25,144.207.237.102,UDP,644,9231,238,,Normal communication,benign
0.470177,57.57.194.234,192.168.1.59,UDP,1583,56907,1023,,Flood traffic,attack
0.089543,192.168.1.106,56.46.98.133,SSH,598,37528,997,RST,Normal communication,benign
0.43135,192.168.1.67,177.90.114.182,TCP,60,54512,7970,SYN,Port scan attempt,attack
0.064667,192.168.1.36,44.174.109.103,HTTP,152,25428,401,SYN,Normal communication,benign
0.080339,71.6.82.204,192.168.1.203,UDP,1749,33189,468,,Flood traffic,attack
0.225995,192.168.1.238,78.20.143.233,HTTPS,569,25016,328,SYN-ACK,Normal communication,benign
0.033801,192.168.1.126,192.168.1.180,HTTPS,268,54726,84,SYN-ACK,Normal communication,benign
0.095965,192.168.1.166,192.168.1.225,UDP,887,3363,140,RST,Normal communication,benign
0.188857,29.245.238.56,192.168.1.11,TCP,60,26840,610,RST,Connection reset flood,attack
0.352302,192.168.1.101,48.239.79.115,TCP,3710,21834,443,PSH,Large outbound data,attack
0.281304,192.168.1.68,56.10.167.98,TCP,60,45091,6725,SYN,Port scan attempt,attack
0.089936,192.168.1.237,83.23.45.216,TCP,60,58136,1970,SYN,Port scan attempt,attack
0.030404,60.27.165.19,192.168.1.155,TCP,60,64159,966,RST,Connection reset flood,attack
0.236883,192.168.1.69,156.113.141.115,TCP,60,25908,1503,SYN,Port scan attempt,attack
0.082725,192.168.1.247,192.168.1.118,SSH,141,62925,22,,Repeated login attempts,attack
0.40113,192.168.1.82,192.168.1.66,SSH,125,9405,22,,Repeated login attempts,attack
0.063247,192.168.1.61,192.168.1.210,UDP,1122,64939,167,ACK,Normal communication,benign
0.000222,192.168.1.69,42.38.235.114,TCP,60,50589,2566,SYN,Port scan attempt,attack
0.021009,192.168.1.53,83.18.171.191,DNS,467,33473,829,,Normal communication,benign
0.318126,192.168.1.101,75.39.70.4,DNS,310,13011,53,,Suspicious DNS payload,attack
0.01817,192.168.1.45,115.161.152.232,DNS,1050,47021,71,,Normal communication,benign
0.023246,192.168.1.98,48.249.222.16,HTTPS,255,17134,144,ACK,Normal communication,benign
0.299375,192.168.1.115,192.168.1.192,SSH,127,55810,22,,Repeated login attempts,attack
0.358164,192.168.1.9,37.92.118.185,FTP,1136,28968,312,RST,Normal communication,benign
0.003506,192.168.1.221,124.158.105.128,UDP,170,4797,111,,Normal communication,benign
0.062163,192.168.1.43,179.6.219.234,TCP,60,60694,214,SYN,Port scan attempt,attack
0.011145,192.168.1.149,192.168.1.140,SSH,84,30845,22,,Repeated login attempts,attack
0.459017,174.156.46.103,192.168.1.59,UDP,1932,28145,204,,Flood traffic,attack
0.238146,192.168.1.185,61.30.107.254,SSH,632,18297,482,PSH,Normal communication,benign
0.425877,192.168.1.187,40.61.210.95,DNS,143,49182,900,FIN,Normal communication,benign
0.28251,192.168.1.32,192.168.1.230,SSH,104,12458,22,,Repeated login attempts,attack
